1,house,0,44,6,48.76400191,Battery nr.2,RANDOM --> no --> no
1,house,1,13,35,44.09168174,Battery nr.1,RANDOM --> no --> no
1,house,2,27,6,38.4723184,Battery nr.3,RANDOM --> no --> no
1,house,3,14,21,36.40331775,Battery nr.0,RANDOM --> no --> no
1,house,4,50,40,44.36102572,Battery nr.1,RANDOM --> no --> no
1,house,5,15,40,55.71262043,Battery nr.0,RANDOM --> no --> no
1,house,6,36,36,45.9622578,Battery nr.2,RANDOM --> no --> no
1,house,7,3,4,36.90684143,Battery nr.4,RANDOM --> no --> no
1,house,8,26,48,49.9985406,Battery nr.0,RANDOM --> no --> no
1,house,9,44,18,63.12038188,Battery nr.4,RANDOM --> no --> no
1,house,10,32,41,63.7118043,Battery nr.0,RANDOM --> no --> no
1,house,11,33,5,56.91378259,Battery nr.3,RANDOM --> no --> no
1,house,12,31,19,40.60892953,Battery nr.2,RANDOM --> no --> no
1,house,13,4,1,35.82814756,Battery nr.1,RANDOM --> no --> no
1,house,14,48,26,36.88169378,Battery nr.0,RANDOM --> no --> no
1,house,15,10,4,64.52218421,Battery nr.1,RANDOM --> no --> no
1,house,16,14,40,39.38884807,Battery nr.0,RANDOM --> no --> no
1,house,17,17,9,49.84931475,Battery nr.1,RANDOM --> no --> no
1,house,18,47,30,61.0137363,Battery nr.0,RANDOM --> no --> no
1,house,19,16,47,62.28650955,Battery nr.2,RANDOM --> no --> no
1,house,20,32,4,36.98224478,Battery nr.0,RANDOM --> no --> no
1,house,21,8,19,64.06758851,Battery nr.2,RANDOM --> no --> no
1,house,22,15,19,41.79763764,Battery nr.4,RANDOM --> no --> no
1,house,23,32,8,56.03098521,Battery nr.2,RANDOM --> no --> no
1,house,24,45,12,64.50983467,Battery nr.1,RANDOM --> no --> no
1,house,25,50,29,53.17296019,Battery nr.1,RANDOM --> no --> no
1,house,26,4,40,36.37710418,Battery nr.1,RANDOM --> no --> no
1,house,27,40,32,55.38231616,Battery nr.3,RANDOM --> no --> no
1,house,28,48,41,61.3949773,Battery nr.0,RANDOM --> no --> no
1,house,29,36,32,52.84858044,Battery nr.1,RANDOM --> no --> no
1,house,30,25,5,37.73044496,Battery nr.2,RANDOM --> no --> no
1,house,31,41,2,47.48157843,Battery nr.1,RANDOM --> no --> no
1,house,32,50,18,36.13312321,Battery nr.2,RANDOM --> no --> no
1,house,33,21,37,47.33240149,Battery nr.2,RANDOM --> no --> no
1,house,34,45,50,57.24475908,Battery nr.1,RANDOM --> no --> no
1,house,35,40,29,63.05172666,Battery nr.4,RANDOM --> no --> no
1,house,36,5,29,40.77396592,Battery nr.2,RANDOM --> no --> no
1,house,37,5,3,54.13000914,Battery nr.1,RANDOM --> no --> no
1,house,38,33,28,57.01992312,Battery nr.3,RANDOM --> no --> no
1,house,39,8,42,49.57599547,Battery nr.4,RANDOM --> no --> no
1,house,40,9,26,48.83351279,Battery nr.2,RANDOM --> no --> no
1,house,41,31,15,64.4517609,Battery nr.3,RANDOM --> no --> no
1,house,42,23,10,39.91374306,Battery nr.2,RANDOM --> no --> no
1,house,43,14,48,64.79397046,Battery nr.2,RANDOM --> no --> no
1,house,44,49,7,58.44840778,Battery nr.2,RANDOM --> no --> no
1,house,45,43,40,52.20518124,Battery nr.0,RANDOM --> no --> no
1,house,46,37,18,51.14671974,Battery nr.2,RANDOM --> no --> no
1,house,47,0,38,41.12708974,Battery nr.4,RANDOM --> no --> no
1,house,48,29,28,48.50865344,Battery nr.3,RANDOM --> no --> no
1,house,49,28,5,59.78619507,Battery nr.3,RANDOM --> no --> no
1,house,50,20,2,39.31626881,Battery nr.0,RANDOM --> no --> no
1,house,51,47,27,58.76139914,Battery nr.4,RANDOM --> no --> no
1,house,52,25,16,63.73606908,Battery nr.0,RANDOM --> no --> no
1,house,53,1,1,52.204709,Battery nr.2,RANDOM --> no --> no
1,house,54,27,5,36.7394839,Battery nr.3,RANDOM --> no --> no
1,house,55,26,18,39.8339645,Battery nr.3,RANDOM --> no --> no
1,house,56,47,19,40.4929237,Battery nr.0,RANDOM --> no --> no
1,house,57,6,9,61.5437326,Battery nr.2,RANDOM --> no --> no
1,house,58,17,15,52.23919855,Battery nr.1,RANDOM --> no --> no
1,house,59,44,29,57.03641574,Battery nr.3,RANDOM --> no --> no
1,house,60,12,10,61.57329114,Battery nr.0,RANDOM --> no --> no
1,house,61,19,28,54.48982494,Battery nr.3,RANDOM --> no --> no
1,house,62,11,34,38.62374353,Battery nr.0,RANDOM --> no --> no
1,house,63,49,39,43.1260208,Battery nr.2,RANDOM --> no --> no
1,house,64,27,18,44.4066236,Battery nr.1,RANDOM --> no --> no
1,house,65,24,19,64.44382811,Battery nr.4,RANDOM --> no --> no
1,house,66,12,38,38.40462319,Battery nr.0,RANDOM --> no --> no
1,house,67,18,6,64.1795134,Battery nr.3,RANDOM --> no --> no
1,house,68,18,44,40.87885768,Battery nr.4,RANDOM --> no --> no
1,house,69,29,1,63.87700034,Battery nr.4,RANDOM --> no --> no
1,house,70,36,50,47.14949021,Battery nr.2,RANDOM --> no --> no
1,house,71,3,9,58.3986013,Battery nr.4,RANDOM --> no --> no
1,house,72,50,45,64.49005705,Battery nr.2,RANDOM --> no --> no
1,house,73,26,31,62.88141752,Battery nr.1,RANDOM --> no --> no
1,house,74,47,35,43.94928406,Battery nr.3,RANDOM --> no --> no
1,house,75,29,31,50.35807729,Battery nr.0,RANDOM --> no --> no
1,house,76,12,50,56.40032746,Battery nr.1,RANDOM --> no --> no
1,house,77,15,45,60.93412813,Battery nr.3,RANDOM --> no --> no
1,house,78,5,19,58.6298162,Battery nr.4,RANDOM --> no --> no
1,house,79,1,43,47.39904077,Battery nr.0,RANDOM --> no --> no
