0,house,0,44,6,48.76400191,Battery nr.3,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,1,13,35,44.09168174,Battery nr.4,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,2,27,6,38.4723184,Battery nr.4,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,3,14,21,36.40331775,Battery nr.0,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,4,50,40,44.36102572,Battery nr.2,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,5,15,40,55.71262043,Battery nr.1,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,6,36,36,45.9622578,Battery nr.2,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,7,3,4,36.90684143,Battery nr.0,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,8,26,48,49.9985406,Battery nr.2,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,9,44,18,63.12038188,Battery nr.3,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,10,32,41,63.7118043,Battery nr.2,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,11,33,5,56.91378259,Battery nr.3,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,12,31,19,40.60892953,Battery nr.4,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,13,4,1,35.82814756,Battery nr.0,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,14,48,26,36.88169378,Battery nr.3,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,15,10,4,64.52218421,Battery nr.0,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,16,14,40,39.38884807,Battery nr.2,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,17,17,9,49.84931475,Battery nr.0,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,18,47,30,61.0137363,Battery nr.2,HILLCLIMBER --> GREEDY --> OPTIMIZE
0,house,19,16,47,62.28650955,Battery nr.2,HILLCLIMBER --> GREEDY --> OPTIMIZE
