8,house,0,34,47,53.97543253,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,1,24,22,66.13020717,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,2,49,44,39.82123377,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,3,19,38,46.4333204,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,4,22,46,62.43058175,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,5,17,11,62.14055349,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,6,19,4,52.43116675,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,7,8,6,30.48448777,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,8,9,37,63.19785578,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,9,16,38,65.00367928,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,10,20,11,40.20336825,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,11,19,12,53.03976583,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,12,33,0,39.13247939,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,13,33,7,39.45690812,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,14,21,37,53.84443114,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,15,37,28,60.40913294,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,16,2,8,27.78076375,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,17,23,48,57.77286486,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,18,28,23,38.72179636,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,19,27,22,29.92408755,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,20,47,6,41.78571625,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,21,38,22,59.91115918,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,22,47,40,71.42208448,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,23,23,1,37.23961036,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,24,18,37,70.21473166,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,25,30,37,61.05026554,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,26,4,33,38.13617191,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,27,16,48,29.83002147,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,28,12,5,74.15296092,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,29,31,41,68.6532457,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,30,50,35,54.25835415,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,31,9,48,41.7880369,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,32,22,10,72.88165705,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,33,26,30,62.0133643,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,34,15,44,53.08761347,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,35,5,15,52.08494864,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,36,21,50,38.71047582,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,37,30,12,66.05341632,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,38,21,29,45.33453242,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,39,37,23,51.94608562,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,40,27,3,57.11814462,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,41,23,10,29.34726889,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,42,13,27,37.28002017,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,43,48,4,58.90934923,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,44,20,14,45.14508246,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,45,11,4,44.75870431,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,46,43,32,46.63929091,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,47,2,50,29.93133051,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,48,30,2,60.7690834,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,49,28,37,55.74063546,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,50,41,36,60.96696147,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,51,4,3,45.9393011,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,52,15,4,70.02856894,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,53,37,47,26.27681146,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,54,8,3,31.03872389,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,55,30,4,29.51140333,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,56,11,10,63.87594515,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,57,4,38,28.04976611,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,58,47,16,31.4973607,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,59,1,18,45.25994244,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,60,30,16,49.93687743,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,61,21,42,65.6434655,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,62,9,50,38.5524821,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,63,0,16,48.15325636,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,64,45,1,59.63813712,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,65,9,44,44.14228862,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,66,44,27,28.73871494,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,67,48,50,35.97663002,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,68,5,13,57.19809379,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,69,46,42,66.07952654,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,70,2,12,75.8473443,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,71,31,18,38.85647001,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,72,45,24,31.97506792,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,73,5,9,38.37311881,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,74,40,39,40.72933179,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,75,3,9,53.27408283,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,76,18,15,57.15314373,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,77,13,28,56.14106998,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,78,50,3,60.5787997,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,79,15,50,47.17876571,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,80,25,5,55.93567156,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,81,25,40,67.70113184,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,82,32,9,32.56142196,Battery nr.2,HILLCLIMBER --> RANDOM --> NO
8,house,83,18,28,55.75694271,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,84,43,14,59.68412189,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,85,43,39,30.57764452,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,86,29,22,56.03511409,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,87,21,27,38.69411298,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,88,18,33,64.25056806,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,89,11,38,74.82543524,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,90,16,41,34.78697213,Battery nr.0,HILLCLIMBER --> RANDOM --> NO
8,house,91,21,44,46.65642768,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,92,19,40,60.03957103,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
8,house,93,37,35,29.26065385,Battery nr.1,HILLCLIMBER --> RANDOM --> NO
8,house,94,10,47,70.68631843,Battery nr.4,HILLCLIMBER --> RANDOM --> NO
8,house,95,0,34,74.53947279,Battery nr.3,HILLCLIMBER --> RANDOM --> NO
